_id,text
ObjectId(5cafb02372d50143e4a9b53a),Well said. Politics has a place in science. It's place is not to question.  It's place is to find solutions.… https://t.co/AIR9nRw6qi
ObjectId(5cafb02972d50143e4a9b53d),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafb03672d50143e4a9b540),"RT @THEnergyNet: Perfect!
These tiny Scottish islands are a #RenewableEnergy powerhouse!
The Orkneys generate 140% of the electricity they…"
ObjectId(5cafb03872d50143e4a9b543),"RT @jjstruthersuk: Great initiative from Kenyan school children who turn paper waste into art. 

To avoid burning their used paper and crea…"
ObjectId(5cafb03972d50143e4a9b546),RT @JohnKerry: Life comes full circle! I was so proud to see you on the other side of the dais. We need your voice on climate change - figh…
ObjectId(5cafb04072d50143e4a9b549),"RT @PaulEDawson: ""Policymakers have severely underestimated the risks of ecological tipping points, according to a study that shows 45% of…"
ObjectId(5cafb04472d50143e4a9b54c),"RT @UNFCCC: Former @UN SG Ban Ki-moon, “I am sorry to have to repeat the same message over and over again that we need urgent #ClimateActio…"
ObjectId(5cafb04972d50143e4a9b54f),RT @IrlEmbMalawi: @PresidentIRL Michael D Higgins is keen on #Malawi 's #cleancookstoves. @MBAULA_malawi have produced 1.1 mill to date &amp; a…
ObjectId(5cafb04c72d50143e4a9b552),RT @csibike1: @theresa_may The only deal that’s in the nation’s interest is the one we have now! #RevokeRemainRebuild. Advisory Referendum…
ObjectId(5cafb04e72d50143e4a9b555),"RT @jjstruthersuk: Great initiative from Kenyan school children who turn paper waste into art. 

To avoid burning their used paper and crea…"
ObjectId(5cafb05072d50143e4a9b558),"RT @SOCCOMProject: Oceans’ fever means fewer fish

Since 1930, some regions have seen a 35 percent drop in individu… https://t.co/7EUHARjq09"
ObjectId(5cafb05072d50143e4a9b55b),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafb05172d50143e4a9b55e),RT @albertarabbit: ‘No country would find 173 billion barrels of oil in the ground and leave them there.’ Is a statement made to impress th…
ObjectId(5cafb05472d50143e4a9b561),"RT @NRDC: ""The Trump administration is barely even shrugging at mounting concern over #ClimateChange,"" via @WashingtonPost 

Trump's #Dirty…"
ObjectId(5cafb05572d50143e4a9b564),Glaciers losing billions and billions of tons of ice each year https://t.co/TRK8Fzr2b5 Glaciers have lost more than… https://t.co/lFpAFU3g8S
ObjectId(5cafb05d72d50143e4a9b567),"@PaulEvansOregon @SenatorWinters @RonWyden @RepSchrader @SenJeffMerkley 

#ClimateChange + #GlobalInsectCollapse =… https://t.co/Bxz2v17i9g"
ObjectId(5cafb06072d50143e4a9b56a),"Le bonheur aujourd'hui est dans les bois, pas de gaz d'échappement ni de produits épandus en l'absence de champs.… https://t.co/KnKZhO7lUc"
ObjectId(5cafb06172d50143e4a9b56d),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafb06772d50143e4a9b570),"Very cool to have @Arapahoe_Basin host this panel! Thank you to all of the panelists for sharing their knowledge, a… https://t.co/wRbgbZbuOW"
ObjectId(5cafb06972d50143e4a9b573),#ClimateChange Why should we care? https://t.co/9yOpkAjIlr
ObjectId(5cafb06a72d50143e4a9b576),RT @citizensclimate: Wow! The @weatherchannel is really stepping it up on educating viewers about #climatechange. Check out this 2-min vide…
ObjectId(5cafb06b72d50143e4a9b579),"RT @RashidaTlaib: Actions matter especially when folks try to tell us via press releases that they care about our air, public health and en…"
ObjectId(5cafb06b72d50143e4a9b57c),#bcpoli #vanpoli #yvr #vancouver #victoriabc #burnaby #richmondbc #britishcolumbia #abpoli #polqc #quebec #ontario… https://t.co/Bf2rxvEPyW
ObjectId(5cafb06c72d50143e4a9b57f),FREE #webinar - #PROFIT From Capturing Methane #emissions - #education #educhat #resilience #environment #Finance… https://t.co/VYAwlq7A9k
ObjectId(5cafb06f72d50143e4a9b582),RT @UNICEF_france: Plus de 3 enfants sur 4 respirent un air pollué et toxique en #France. Nos élus doivent prendre des mesures pour protége…
ObjectId(5cafb07072d50143e4a9b585),Clarification - it's @ctvnewschannel I will be speaking to about the impact of #climatechange on pollen seasons and… https://t.co/sljbKzogN9
ObjectId(5cafb07972d50143e4a9b588),"RT @MikeHudema: Pakistan is planting 10 billion trees. To fight #climatechange with forests. 

We have the solutions, there is no time to w…"
ObjectId(5cafb07b72d50143e4a9b58b),"@KirstyDuncanMP @g_avahill @Chris_Bittle @VBadawey Day #64 #SNCLavalin scandal! No #LiberalParty morals, ethics or… https://t.co/NSLJaPWNm7"
ObjectId(5cafb07d72d50143e4a9b58e),RT @BibeeChristian: So what you are saying @AOC is climate change is only hitting the places where refugees are coming from but nowhere els…
ObjectId(5cafb07d72d50143e4a9b591),"RT @TheAmandaShea: .@AOC is willing to acknowledge that there's a crisis at the border, but only to the extent to claim it's caused by #cli…"
ObjectId(5cafb07e72d50143e4a9b594),Read an excerpt from Pipe Dreams: The Fight for Canada’s Energy Future by 2018 #ShaughnessyCohen Prize for Politica… https://t.co/o1s02zcJ9n
ObjectId(5cafb08172d50143e4a9b597),Why Enteric Fermentation Is The Largest Single Source of Global Methane Emissions: https://t.co/AMkYPXPaMV… https://t.co/Euzu3Ch1ag
ObjectId(5cafb08272d50143e4a9b59a),RT @CaplanComms: This study provides the first estimates of the number of new #asthma cases among #children worldwide that are attributable…
ObjectId(5cafb08472d50143e4a9b59d),"RT @ColumbiaUEnergy: In his testimony before the Senate Energy and Natural Resources Committee @EnergyGOP &amp; @EnergyDems, @ColumbiaUEnergy I…"
ObjectId(5cafb08c72d50143e4a9b5a0),RT @PaulPolman: The UN @globalcompact is doing great work to fight #climatechange. A critical 2 years ahead - we need to create an ambition…
ObjectId(5cafb08f72d50143e4a9b5a3),"RT @RashidaTlaib: Actions matter especially when folks try to tell us via press releases that they care about our air, public health and en…"
ObjectId(5cafb09072d50143e4a9b5a6),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafb09672d50143e4a9b5a9),"RT @GuiseppeHammer: My experience with #climatechange includes when #hurricanesandy hit NYC, there were mass gas shortages, people stranded…"
ObjectId(5cafb09672d50143e4a9b5ac),"RT @EdwardJDavey: Fun Lib Dem Pint tonight with ⁦⁦@liberalbrighton⁩

⁦Excellent Parliamentary candidate ⁦@BeatriceLibDem⁩ leading great tea…"
ObjectId(5cafb09b72d50143e4a9b5af),"RT @FrasierHarry: #Yulin, and the dog meat markets of Asia, have nothing on #Australia. 
Horrific. Don't look away. This is done in your na…"
ObjectId(5cafb09e72d50143e4a9b5b2),"Our planet on #Netflix is a must watch 👀🌍

So sad to see animals paying the price for human beings selfishness and… https://t.co/5BmZLEdEVA"
ObjectId(5cafb09f72d50143e4a9b5b5),RT @ClimateXChange_: This debate was so good it's worth listening again even if you were there: What is the role of small countries and reg…
ObjectId(5cafb0a172d50143e4a9b5b8),Is it clean energy we spend worrying about #futureofwork or #AI or #genderequality while ignoring #climatechange ??… https://t.co/4QanYGnanR
ObjectId(5cafb0a772d50143e4a9b5bb),RT @vanessadantes1: African climate strikers need more publicity and platform. Our voices need to be heard by the leaders. #FridaysforFutur…
ObjectId(5cafb0aa72d50143e4a9b5be),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafb0ac72d50143e4a9b5c1),"RT @PaulEDawson: “The evolution of mosquitoes certainly would raise the possibility of many bad things, such as triggering the return of so…"
ObjectId(5cafb0b272d50143e4a9b5c4),@CristinaZimmer4 Jay Inslee is the only candidate making #ClimateChange a priority.  https://t.co/Dw7y86VVWN
ObjectId(5cafb0b372d50143e4a9b5c7),"RT @MikeHudema: Air pollution is now more deadly than war, smoking and TB. It kills 7 million people every year.

We have solutions to keep…"
ObjectId(5cafb0b472d50143e4a9b5ca),RT @DRAPOORLY: @GroupeADP @Romanet @Elisabeth_Borne @durovray @CDEssonne @valdemarne_94 Le trafic aérien ne peut plus se developper en vill…
ObjectId(5cafb0b672d50143e4a9b5cd),RT @LIDC_UK: .@HelenClarkNZ calls on the Commonwealth to demonstrate strong engagement on #climatechange and development finance #RoundTabl…
ObjectId(5cafb0b672d50143e4a9b5d0),@SamehNWahba @WorldBank @cathmckenna @WBG_Cities @kkemperwb @Ede_WBG @JenniferJSara1 @silpa_kaza Day #64… https://t.co/9doW0pisFZ
ObjectId(5cafb0b672d50143e4a9b5d3),RT @estherclimate: The UN Act Now Climate Campaign is global call to citizen action on #climatechange. Taking advantage of technical innova…
ObjectId(5cafb0b772d50143e4a9b5d6),"RT @SallyDeal4: @realDonaldTrump @MariaBartiromo In 2016, Lesko OPPOSED efforts to increase the minimum wage in #Arizona to $10 by 2017 &amp; t…"
ObjectId(5cafb0b872d50143e4a9b5d9),"#WTF
#Australia govt grants proposed #Adani mega-#coal #mine unlimited #water licence for 60 years

#Renewables… https://t.co/Ycc7vL6Qyu"
ObjectId(5cafb0bc72d50143e4a9b5dc),RT @ClimateReality: #ClimateChange is becoming a real pain – and the best medicine is to fight back https://t.co/O2hyWltDv9
ObjectId(5cafb0bd72d50143e4a9b5df),we need to face this bad news affecting people in the North much more than others
ObjectId(5cafb0c172d50143e4a9b5e2),"RT @stephanetteM: #Recadrage #webserie, épisode ""Transition écologique ??""
#humour #GrandDebatNational #TransitionEnergetique #ecologie #Ch…"
ObjectId(5cafb0c272d50143e4a9b5e5),"RT @IrriHub: #Agriculture is life in Africa. Whatever threat which threatens #agriculture is a threat to life.

#ClimateChange, unfavorable…"
ObjectId(5cafb0ca72d50143e4a9b5e8),RT @DRAPOORLY: @F_Lecoufle @Elisabeth_Borne @ParisAeroport @oclodong @Oye349 @durovray @94citoyens @LeParisien_94 @94Republicains @94_Autre…
ObjectId(5cafb0cf72d50143e4a9b5eb),"RT @MikeHudema: Pakistan is planting 10 billion trees. To fight #climatechange with forests. 

We have the solutions, there is no time to w…"
ObjectId(5cafb0d672d50143e4a9b5ee),"RT @MikeHudema: Pakistan is planting 10 billion trees. To fight #climatechange with forests. 

We have the solutions, there is no time to w…"
ObjectId(5cafb0d972d50143e4a9b5f1),"Astonishing ,the correlation between this graph and the #climatechange `hockey stick` is uncanny."
ObjectId(5cafb0e072d50143e4a9b5f4),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafb0e072d50143e4a9b5f7),"RT @MargauxMcDonald: 🇨🇦 #RoadTrip to #Lahore Part 2!

Inspiring stop @ #LUMS &amp; National Incubation Center. Innovative 🇵🇰 start-ups are acce…"
ObjectId(5cafb0e372d50143e4a9b5fa),RT @plasticbaglaws: Check out this NYC @PlasticsBeyond event on 4/29 with @enckj @CafeteriaCu @bradlander ✨ https://t.co/kOUIOtCFGQ
ObjectId(5cafb0e672d50143e4a9b5fd),"RT @UNFCCC: The logo for the December @UN #ClimateChange conference #COP25 in Santiago, Chile, has been released! Follow the official host…"
ObjectId(5cafb0ef72d50143e4a9b600),"#ClimateChange scientists, impressed with the #BlackHole image, decided to apply the their own algorithms to the im… https://t.co/HPJYpx9CYa"
ObjectId(5cafb0f072d50143e4a9b603),"#ClimateChange is real and we see the effects of it here in #Canada daily.

Putting a price on pollution ensures th… https://t.co/wk8zRAnQZD"
ObjectId(5cafb0f072d50143e4a9b606),@D_Rial_7M1 Jay Inslee is the only candidate making #ClimateChange a priority.  https://t.co/Dw7y86VVWN
ObjectId(5cafb0f272d50143e4a9b609),"BreezoMeter’s analytics provide real-time, geo-localized air quality readings — all the way down to the streets. Th… https://t.co/dWSKeEqYFW"
ObjectId(5cafb0f672d50143e4a9b60c),They should have explained the basic theory that without fossil fuels we would die. But you keep pushing the green… https://t.co/lIg1FKyFto
ObjectId(5cafb0f872d50143e4a9b60f),Mme @agnesbuzyn : la #pollution de l'air issue du trafic routier met la #santé des enfants en danger. Portez les pr… https://t.co/CWqRSy9UaV
ObjectId(5cafb0fc72d50143e4a9b612),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafb0fc72d50143e4a9b615),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafb10172d50143e4a9b618),"RT @EdwardJDavey: Fun Lib Dem Pint tonight with ⁦⁦@liberalbrighton⁩

⁦Excellent Parliamentary candidate ⁦@BeatriceLibDem⁩ leading great tea…"
ObjectId(5cafb10372d50143e4a9b61b),"RT @PeterWMurphy1: The Abbott-Turnbull-Morrison Govt has delivered fear, division, hatred and lies. It has served the interests of its bill…"
ObjectId(5cafb10472d50143e4a9b61e),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafb10672d50143e4a9b621),"RT @DrGem2015: Climate change: A more balanced view

https://t.co/AqTl0bIcO4

#guardian #NationalGeographic #globalwarming #climatechange…"
ObjectId(5cafb10b72d50143e4a9b624),RT @GlobalCCS: We are confident in the future deployment of #CCUS says @eni SVP for #ClimateChange Rosanna Fusco in DC today elaborating on…
ObjectId(5cafb10d72d50143e4a9b627),"RT @PaulEDawson: ""Policymakers have severely underestimated the risks of ecological tipping points, according to a study that shows 45% of…"
ObjectId(5cafb10e72d50143e4a9b62a),The simple truth in a beautiful song! #Aurora #ClimateChange #YouCannotEatMoney https://t.co/OcgvjuqpSr
ObjectId(5cafb11572d50143e4a9b62d),RT @environmentca: #DYK? Emissions of CO2 from human activity are the main determinant of future warming. Find out more: https://t.co/RcK6l…
ObjectId(5cafb11672d50143e4a9b630),Calidad/Contaminación del Aire PM2.5 #Lima oeste #Surco ayer --&gt; mañana-tarde-noche: valores óptimos/buenos… https://t.co/QkWUW1jYGe
ObjectId(5cafb11872d50143e4a9b633),"RT @ArchKennedy: It’s time for us all to recognize the 97% con game. 

Also, the climate changes constantly, but there is no way to know ho…"
ObjectId(5cafb11872d50143e4a9b636),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafb11b72d50143e4a9b639),"@SenatorCordy @DarrenFisherNS Day #64 #SNCLavalin scandal! No #LiberalParty morals, ethics or spine to… https://t.co/MLnVLZ5HBe"
ObjectId(5cafb11e72d50143e4a9b63c),RT @b_noticed: I have to repost this. I missed a typo in the spelling of Thunberg. 🤦🏻‍♀️ Sorry @gretathunberg! I would love to send you a p…
ObjectId(5cafb12172d50143e4a9b63f),.@RachelNotley @SPhillipsAB @jkenney @SMandel_AB @Dave_Khan @cathmckenna  FYI #ableg #abpoli #abvote #cdnpoli… https://t.co/5yypMvOHp6
ObjectId(5cafb12872d50143e4a9b642),Canada Is Warming 3 Times Faster Than The United States https://t.co/5SMwkyl3qn #centuryllc #environment #climatechange
ObjectId(5cafb12872d50143e4a9b645),"RT @RashidaTlaib: Actions matter especially when folks try to tell us via press releases that they care about our air, public health and en…"
ObjectId(5cafb13072d50143e4a9b648),"RT @sh_rowell: Over 4,500 Amazon employees wrote an open letter to Jeff Bezos demanding that the company does more to address climate chang…"
